Time,T,sensor,depth,flags
1971-08-04T21:33:46.000Z,253.25849,TG12B,139,0
1971-08-04T22:31:44.000Z,254.29297,TG11A,35,0
1971-08-04T22:31:44.000Z,252.67998,TG12A,91,0
1971-08-04T22:31:44.000Z,252.46697,TG11B,84,0
1971-08-04T22:31:44.000Z,253.21998,TG12B,139,0
1971-08-04T23:29:33.000Z,254.30097,TG11A,35,0
1971-08-04T23:29:33.000Z,252.45897,TG11B,84,0
1971-08-04T23:29:33.000Z,253.22098,TG12B,139,0
1971-08-04T23:29:33.000Z,252.67898,TG12A,91,0
1971-08-05T00:27:35.000Z,252.3815,TG11B,84,0
1971-08-05T00:27:35.000Z,252.64798,TG12A,91,0
1971-08-05T00:27:35.000Z,254.2385,TG11A,35,0
1971-08-05T00:27:35.000Z,253.19198,TG12B,139,0
1971-08-05T01:25:36.000Z,253.22348,TG12B,139,0
1971-08-05T01:25:36.000Z,254.31647,TG11A,35,0
1971-08-05T01:25:36.000Z,252.67648,TG12A,91,0
1971-08-05T01:25:36.000Z,252.44347,TG11B,84,0
1971-08-05T02:38:06.000Z,252.43397,TG11B,84,0
1971-08-05T02:38:06.000Z,254.32597,TG11A,35,0
1971-08-05T02:38:06.000Z,252.71499,TG12A,91,0
1971-08-05T02:38:06.000Z,253.26499,TG12B,139,0
1971-08-05T03:36:04.000Z,254.33347,TG11A,35,0
1971-08-05T03:36:04.000Z,253.22598,TG12B,139,0
1971-08-05T03:36:04.000Z,252.67398,TG12A,91,0
1971-08-05T03:36:04.000Z,252.42647,TG11B,84,0
1971-08-05T04:20:34.000Z,252.77349,TR11A,45,0
1971-08-05T04:20:34.000Z,252.32649,TR11B,73,0
1971-08-05T04:28:21.000Z,252.76448,TR12A,101,0
1971-08-05T04:28:21.000Z,253.07548,TR12B,129,0
1971-08-05T04:37:34.000Z,252.68299,TG12A,91,0
1971-08-05T04:37:34.000Z,252.47797,TG11B,84,0
1971-08-05T04:37:34.000Z,253.23699,TG12B,139,0
1971-08-05T04:37:34.000Z,254.40197,TG11A,35,0
1971-08-05T05:35:36.000Z,254.37947,TG11A,35,0
1971-08-05T05:35:36.000Z,252.64198,TG12A,91,0
1971-08-05T05:35:36.000Z,253.19798,TG12B,139,0
1971-08-05T05:35:36.000Z,252.44047,TG11B,84,0
1971-08-05T06:33:33.000Z,252.40397,TG11B,84,0
1971-08-05T06:33:33.000Z,253.15897,TG12B,139,0
1971-08-05T06:33:33.000Z,252.60097,TG12A,91,0
1971-08-05T06:33:33.000Z,254.35597,TG11A,35,0
1971-08-05T07:31:27.000Z,252.62947,TG12A,91,0
1971-08-05T07:31:27.000Z,254.39347,TG11A,35,0
1971-08-05T07:31:27.000Z,252.42647,TG11B,84,0
1971-08-05T07:31:27.000Z,253.19047,TG12B,139,0
1971-08-05T08:29:24.000Z,253.23148,TG12B,139,0
1971-08-05T08:29:24.000Z,252.41897,TG11B,84,0
1971-08-05T08:29:24.000Z,252.66848,TG12A,91,0
1971-08-05T08:29:24.000Z,254.40097,TG11A,35,0
1971-08-05T09:12:54.000Z,252.41347,TG11B,84,0
1971-08-05T09:12:54.000Z,252.67749,TG12A,91,0
1971-08-05T09:12:54.000Z,253.24249,TG12B,139,0
1971-08-05T09:12:54.000Z,254.40647,TG11A,35,0
1971-08-05T10:47:06.000Z,252.66598,TG12A,91,0
1971-08-05T10:47:06.000Z,253.23398,TG12B,139,0
1971-08-05T10:48:53.000Z,252.44298,TG11B,84,0
1971-08-05T10:48:53.000Z,254.45698,TG11A,35,0
1971-08-05T11:45:04.000Z,253.23448,TG12B,139,0
1971-08-05T11:45:04.000Z,252.66548,TG12A,91,0
1971-08-05T11:46:50.000Z,254.42447,TG11A,35,0
1971-08-05T11:46:50.000Z,252.39547,TG11B,84,0
1971-08-05T12:42:57.000Z,252.63398,TG12A,91,0
1971-08-05T12:42:57.000Z,253.20598,TG12B,139,0
1971-08-05T12:44:43.000Z,254.47098,TG11A,35,0
1971-08-05T12:44:43.000Z,252.42898,TG11B,84,0
1971-08-05T13:40:54.000Z,253.20648,TG12B,139,0
1971-08-05T13:40:54.000Z,252.63348,TG12A,91,0
1971-08-05T13:42:41.000Z,254.48048,TG11A,35,0
1971-08-05T13:42:41.000Z,252.41948,TG11B,84,0
1971-08-05T14:38:56.000Z,252.63248,TG12A,91,0
1971-08-05T14:38:56.000Z,253.20748,TG12B,139,0
1971-08-05T14:40:43.000Z,254.48548,TG11A,35,0
1971-08-05T14:40:43.000Z,252.41448,TG11B,84,0
1971-08-05T15:36:54.000Z,253.17848,TG12B,139,0
1971-08-05T15:36:54.000Z,252.60148,TG12A,91,0
1971-08-05T15:38:40.000Z,254.49198,TG11A,35,0
1971-08-05T15:38:40.000Z,252.40798,TG11B,84,0
1971-08-05T16:34:47.000Z,253.17948,TG12B,139,0
1971-08-05T16:34:47.000Z,252.60048,TG12A,91,0
1971-08-05T16:36:33.000Z,254.46798,TG11A,35,0
1971-08-05T16:36:33.000Z,252.37198,TG11B,84,0
1971-08-05T17:32:44.000Z,253.17998,TG12B,139,0
1971-08-05T17:32:44.000Z,252.59998,TG12A,91,0
1971-08-05T17:34:31.000Z,254.50648,TG11A,35,0
1971-08-05T17:34:31.000Z,252.39348,TG11B,84,0
1971-08-05T18:30:46.000Z,252.59898,TG12A,91,0
1971-08-05T18:30:46.000Z,253.18098,TG12B,139,0
1971-08-05T18:32:33.000Z,252.35548,TG11B,84,0
1971-08-05T18:32:33.000Z,254.48448,TG11A,35,0
1971-08-05T18:52:24.000Z,252.62898,TG12A,91,0
1971-08-05T18:52:24.000Z,253.21098,TG12B,139,0
1971-08-05T18:54:11.000Z,254.51598,TG11A,35,0
1971-08-05T18:54:11.000Z,252.38398,TG11B,84,0
1971-08-05T19:50:26.000Z,253.18248,TG12B,139,0
1971-08-05T19:50:26.000Z,252.59748,TG12A,91,0
1971-08-05T19:52:13.000Z,254.53399,TG11A,35,0
1971-08-05T19:52:13.000Z,252.38599,TG11B,84,0
1971-08-05T20:48:24.000Z,253.18298,TG12B,139,0
1971-08-05T20:48:24.000Z,252.59698,TG12A,91,0
1971-08-05T20:50:10.000Z,252.421,TG11B,84,0
1971-08-05T20:50:10.000Z,254.579,TG11A,35,0
1971-08-05T21:46:25.000Z,253.18398,TG12B,139,0
1971-08-05T21:46:25.000Z,252.59598,TG12A,91,0
1971-08-05T21:48:12.000Z,252.40299,TG11B,84,0
1971-08-05T21:48:12.000Z,254.57699,TG11A,35,0
1971-08-05T22:44:14.000Z,253.18448,TG12B,139,0
1971-08-05T22:44:14.000Z,252.59548,TG12A,91,0
