Time,T,sensor,depth,flags
1971-08-08T20:51:47.000Z,251.09449,TG22B,97,0
1971-08-08T21:49:37.000Z,251.12349,TG22B,97,0
1971-08-08T21:49:37.000Z,251.03649,TG22A,49,0
1971-08-08T22:47:38.000Z,251.12249,TG22B,97,0
1971-08-08T22:47:38.000Z,251.03749,TG22A,49,0
1971-08-08T23:45:40.000Z,251.06849,TG22A,49,0
1971-08-08T23:45:40.000Z,251.15149,TG22B,97,0
1971-08-09T00:43:37.000Z,251.03949,TG22A,49,0
1971-08-09T00:43:37.000Z,251.12049,TG22B,97,0
1971-08-09T01:27:07.000Z,251.07049,TG22A,49,0
1971-08-09T01:27:07.000Z,251.14949,TG22B,97,0
1971-08-09T02:25:00.000Z,251.04149,TG22A,49,0
1971-08-09T02:25:00.000Z,251.11849,TG22B,97,0
1971-08-09T03:20:59.000Z,250.9465,TR22B,87,0
1971-08-09T03:20:59.000Z,250.6735,TR22A,59,0
1971-08-09T03:44:48.000Z,251.00298,TG22A,49,0
1971-08-09T03:44:48.000Z,251.07698,TG22B,97,0
1971-08-09T04:42:37.000Z,251.01399,TG22A,49,0
1971-08-09T04:42:37.000Z,251.08599,TG22B,97,0
1971-08-09T05:55:07.000Z,251.08449,TG22B,97,0
1971-08-09T05:55:07.000Z,251.01549,TG22A,49,0
1971-08-09T06:09:40.000Z,251.08449,TG22B,97,0
1971-08-09T06:09:40.000Z,251.01549,TG22A,49,0
1971-08-09T06:24:08.000Z,251.08399,TG22B,97,0
1971-08-09T06:24:08.000Z,251.01599,TG22A,49,0
